matrix_id,graph,persona_set,model,bot,seed,t,topic,variance,polarization,persona_drift_mean,delta_from_t0,delta_from_prev,democrat_count,republican_count,independent_count,measured_agents,vote_support_count,vote_against_count,vote_abstain_count,graph_nodes,graph_edges,graph_density,graph_components,graph_isolates,graph_avg_degree,graph_min_degree,graph_max_degree,graph_local_edges,graph_long_range_edges,graph_avg_clustering,graph_transitivity,graph_avg_shortest_path,graph_diameter,graph_degree_assortativity,graph_modularity,graph_bridge_edge_fraction,graph_avg_betweenness,graph_avg_eigenvector,bot_degree
20260317_131451,er,senate,semantic,off,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2944018244743347,1.014194198257165,1.7881393032936899e-09,-0.22793835401535034,-0.007876038551330566,38,60,2,100,,,,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,off,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.281177282333374,1.0087814290347341,1.7881393032936899e-09,-0.24116289615631104,-0.013224542140960693,41,57,2,100,,,,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,off,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2718295753002167,1.0074631349949699,1.7881393032936899e-09,-0.2505106031894684,-0.009347707033157349,34,63,3,100,,,,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,off,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2598991394042969,1.0094415663100564,1.7881393032936899e-09,-0.2624410390853882,-0.0119304358959198,39,61,0,100,,,,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,off,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2659960091114044,0.9986389749223845,1.7881393032936899e-09,-0.25634416937828064,0.006096869707107544,36,63,1,100,,,,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,off,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2609104812145233,0.9977433875426127,1.7881393032936899e-09,-0.26142969727516174,-0.0050855278968811035,31,68,1,100,50,50,0,100,517,0.10444444444444445,1,0,10.34,3,18,517,0,0.11724235241882301,0.11801596351197263,2.2111111111111112,4,-0.0029395260083259897,-0.005046971629958612,0.0,0.012358276643990928,0.09525093982499701,
20260317_131451,er,senate,semantic,on,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.5226882100105286,1.056469594511503,1.7881393032936899e-09,0.0,,46,53,2,101,61,39,0,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.4128798544406891,1.0210323773926386,1.7881393032936899e-09,-0.10980835556983948,-0.10980835556983948,52,46,3,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.35083067417144775,1.017061643439354,1.7881393032936899e-09,-0.1718575358390808,-0.06204918026924133,52,46,3,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3184635043144226,1.0236037679350394,1.7881393032936899e-09,-0.20422470569610596,-0.032367169857025146,48,51,2,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.30906176567077637,1.0223223211776427,1.7881393032936899e-09,-0.2136264443397522,-0.00940173864364624,45,54,2,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.28841719031333923,1.015978464730443,1.7881393032936899e-09,-0.23427101969718933,-0.020644575357437134,44,55,2,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.27660098671913147,1.0132736510016556,1.7881393032936899e-09,-0.2460872232913971,-0.011816203594207764,36,60,5,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2650231719017029,1.0129784716264185,1.7881393032936899e-09,-0.2576650381088257,-0.011577814817428589,34,65,2,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.25988298654556274,1.0164233040140918,1.7881393032936899e-09,-0.2628052234649658,-0.005140185356140137,30,71,0,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.23609204590320587,1.002738453723479,1.7881393032936899e-09,-0.2865961641073227,-0.023790940642356873,27,72,2,101,,,,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,er,senate,semantic,on,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2340950220823288,0.9912207117393727,1.7881393032936899e-09,-0.28859318792819977,-0.001997023820877075,34,67,0,101,49,51,0,101,544,0.10772277227722772,1,0,10.772277227722773,3,27,544,0,0.12656012153682508,0.12620865139949108,2.1825742574257427,4,-0.009475838927300466,-0.011358874891868521,0.0,0.011945194519451948,0.09370272584661746,27
20260317_131451,rgglr,personas,degroot,off,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.09000000000000001,,,0.0,,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.06208157194259843,,,-0.02791842805740158,-0.02791842805740158,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.04381142831634522,,,-0.04618857168365479,-0.01827014362625321,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.0315556841164142,,,-0.05844431588358581,-0.012255744199931022,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.022960854328945193,,,-0.06703914567105482,-0.008594829787469005,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.016884524391562142,,,-0.07311547560843787,-0.0060763299373830515,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.012533923045298934,,,-0.07746607695470108,-0.004350601346263208,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.009388626444630328,,,-0.08061137355536968,-0.0031452966006686057,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.007093434296972629,,,-0.08290656570302739,-0.002295192147657699,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.005404008534682498,,,-0.08459599146531752,-0.0016894257622901308,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,degroot,off,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.004150072861914687,,,-0.08584992713808533,-0.0012539356727678114,,,,,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.449040949344635,1.01434742437053,0.0,0.0,,18,18,0,36,17,19,0,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3761852979660034,1.0270208191756607,0.0,-0.07285565137863159,-0.07285565137863159,19,17,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.35421764850616455,1.034660643545572,0.0,-0.09482330083847046,-0.021967649459838867,18,18,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2969259023666382,1.084295248318891,0.0,-0.15211504697799683,-0.05729174613952637,18,18,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2925771474838257,1.0756747954836225,0.0,-0.15646380186080933,-0.0043487548828125,18,18,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.284395694732666,1.0811569452289633,0.0,-0.164645254611969,-0.008181452751159668,18,18,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2870424687862396,1.122601785951848,0.0,-0.16199848055839539,0.0026467740535736084,21,15,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2856261432170868,1.1164787504411964,0.0,-0.16341480612754822,-0.001416325569152832,23,13,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.24555788934230804,1.1733631882376738,0.0,-0.20348306000232697,-0.04006825387477875,22,14,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2434251606464386,1.2465788139360212,0.0,-0.2056157886981964,-0.002132728695869446,28,8,0,36,,,,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,off,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2233273684978485,1.2849823731934025,0.0,-0.2257135808467865,-0.020097792148590088,28,8,0,36,17,19,0,36,121,0.19206349206349208,1,0,6.722222222222222,3,12,101,20,0.5966329966329966,0.6022304832713755,2.4126984126984126,5,0.4380804953560356,0.4083737769276604,0.0,0.04154995331465919,0.12230858016862244,
20260317_131451,rgglr,personas,semantic,on,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.4474681615829468,1.01434742437053,0.0,0.0,,19,18,0,37,16,20,0,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3812457025051117,1.034034763730646,0.0,-0.06622245907783508,-0.06622245907783508,24,13,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3445890545845032,1.0349670425176034,0.0,-0.1028791069984436,-0.03665664792060852,19,18,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.32635965943336487,1.018389008568022,0.0,-0.12110850214958191,-0.018229395151138306,18,19,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.30262136459350586,1.068618207143852,0.0,-0.14484679698944092,-0.02373829483985901,20,17,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2915729284286499,1.0767458201523759,0.0,-0.15589523315429688,-0.011048436164855957,19,18,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.28258442878723145,1.045699293839601,0.0,-0.16488373279571533,-0.008988499641418457,22,15,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.27862870693206787,1.0549162629457765,0.0,-0.1688394546508789,-0.003955721855163574,24,13,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2776864469051361,1.0706407261349098,0.0,-0.16978171467781067,-0.0009422600269317627,30,7,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
20260317_131451,rgglr,personas,semantic,on,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.27800241112709045,1.0220668329685667,0.0,-0.16946575045585632,0.0003159642219543457,28,9,0,37,,,,37,130,0.19519519519519518,1,0,7.027027027027027,3,13,110,20,0.5622211122211123,0.5585980284775466,2.2882882882882885,4,0.3988027340814026,0.36240737392044575,0.0,0.03680823680823681,0.12586738973808764,9
